Sequence_category,model,score
human,AB-LSTM,0.8567366600036621
human,AB-LSTM,0.4896950125694275
human,AB-LSTM,0.9096429944038391
human,AB-LSTM,0.6156701445579529
human,AB-LSTM,1.6563868522644043
human,AB-LSTM,0.5727479457855225
human,AB-LSTM,0.5216389298439026
human,AB-LSTM,1.0581347942352295
human,AB-LSTM,1.4141119718551636
human,AB-LSTM,0.5424945950508118
human,AB-LSTM,0.5087639093399048
human,AB-LSTM,0.9550380706787109
human,AB-LSTM,0.8321017026901245
human,AB-LSTM,0.6678929924964905
human,AB-LSTM,0.8211982250213623
human,AB-LSTM,1.2880679368972778
human,AB-LSTM,0.5860589146614075
human,AB-LSTM,1.098302960395813
human,AB-LSTM,0.965954065322876
human,AB-LSTM,0.8542342185974121
human,AB-LSTM,0.7485567927360535
human,AB-LSTM,0.5365080833435059
human,AB-LSTM,0.9645238518714905
human,AB-LSTM,1.0665159225463867
human,AB-LSTM,0.5401577949523926
human,AB-LSTM,0.5842750668525696
human,AB-LSTM,0.7059141993522644
human,AB-LSTM,0.47647252678871155
human,AB-LSTM,1.012223482131958
human,AB-LSTM,0.6655552387237549
human,AB-LSTM,0.9633117318153381
human,AB-LSTM,0.5061374306678772
human,AB-LSTM,1.5417169332504272
human,AB-LSTM,0.46068432927131653
human,AB-LSTM,0.7839549779891968
human,AB-LSTM,0.5197919011116028
human,AB-LSTM,0.5279299020767212
human,AB-LSTM,0.7697002291679382
human,AB-LSTM,0.5343473553657532
human,AB-LSTM,0.9890671372413635
human,AB-LSTM,0.6057313680648804
human,AB-LSTM,0.7806932330131531
human,AB-LSTM,0.7123614549636841
human,AB-LSTM,0.9064403176307678
human,AB-LSTM,1.1510661840438843
human,AB-LSTM,0.5178889036178589
human,AB-LSTM,0.5384759902954102
human,AB-LSTM,0.6408562064170837
human,AB-LSTM,0.592499852180481
human,AB-LSTM,1.1680800914764404
human,AB-LSTM,0.621789276599884
human,AB-LSTM,0.9056999087333679
human,AB-LSTM,0.44180288910865784
human,AB-LSTM,0.8325982689857483
human,AB-LSTM,0.7586145997047424
human,AB-LSTM,0.9891787767410278
human,AB-LSTM,0.4569099247455597
human,AB-LSTM,0.8666604161262512
human,AB-LSTM,0.39676010608673096
human,AB-LSTM,0.6040853261947632
human,AB-LSTM,0.6850566864013672
human,AB-LSTM,0.42847952246665955
human,AB-LSTM,0.5846434831619263
human,AB-LSTM,0.6020771861076355
human,AB-LSTM,0.48074373602867126
human,AB-LSTM,0.47171294689178467
human,AB-LSTM,1.0522377490997314
human,AB-LSTM,0.7274630069732666
human,AB-LSTM,0.44018107652664185
human,AB-LSTM,0.8388139009475708
human,AB-LSTM,0.44176051020622253
human,AB-LSTM,2.0315091609954834
human,AB-LSTM,0.47864729166030884
human,AB-LSTM,1.6906877756118774
human,AB-LSTM,0.9806604981422424
human,AB-LSTM,0.5572023391723633
human,AB-LSTM,1.2501821517944336
human,AB-LSTM,0.48278340697288513
human,AB-LSTM,0.7018972635269165
human,AB-LSTM,0.8527730703353882
human,AB-LSTM,0.4968763291835785
human,AB-LSTM,0.6116315126419067
human,AB-LSTM,1.8673505783081055
human,AB-LSTM,0.5874108076095581
human,AB-LSTM,0.6639718413352966
human,AB-LSTM,1.135905385017395
human,AB-LSTM,0.7890546321868896
human,AB-LSTM,0.5730267763137817
human,AB-LSTM,0.5110710859298706
human,AB-LSTM,0.6391546130180359
human,AB-LSTM,1.04853093624115
human,AB-LSTM,1.0783120393753052
human,AB-LSTM,1.8803563117980957
human,AB-LSTM,0.7419760823249817
human,AB-LSTM,0.9921968579292297
human,AB-LSTM,1.0414420366287231
human,AB-LSTM,1.3368996381759644
human,AB-LSTM,0.8444122076034546
human,AB-LSTM,0.399465411901474
human,AB-LSTM,0.4685179889202118
human,AB-LSTM,0.9927048087120056
human,AB-LSTM,0.7018524408340454
human,AB-LSTM,0.6241723299026489
human,AB-LSTM,1.2245445251464844
human,AB-LSTM,0.4928751289844513
human,AB-LSTM,0.5575149059295654
human,AB-LSTM,0.6618524789810181
human,AB-LSTM,0.5283206105232239
human,AB-LSTM,0.6973180770874023
human,AB-LSTM,0.6542451977729797
human,AB-LSTM,0.71540766954422
human,AB-LSTM,1.5736156702041626
human,AB-LSTM,0.47120046615600586
human,AB-LSTM,1.3140246868133545
human,AB-LSTM,0.7801712155342102
human,AB-LSTM,0.8029814958572388
human,AB-LSTM,0.48965325951576233
human,AB-LSTM,0.7015925049781799
human,AB-LSTM,0.7913286089897156
human,AB-LSTM,0.44992780685424805
human,AB-LSTM,1.1895725727081299
human,AB-LSTM,0.7981601357460022
human,AB-LSTM,0.974966824054718
human,AB-LSTM,0.7808274626731873
human,AB-LSTM,0.9730315208435059
human,AB-LSTM,1.2592363357543945
human,AB-LSTM,0.5425220131874084
human,AB-LSTM,0.92063307762146
human,AB-LSTM,1.4888147115707397
human,AB-LSTM,0.43044617772102356
human,AB-LSTM,0.8789958953857422
human,AB-LSTM,0.9233062863349915
human,AB-LSTM,0.7806186079978943
human,AB-LSTM,0.6138978600502014
human,AB-LSTM,0.9275046586990356
human,AB-LSTM,0.812015175819397
human,AB-LSTM,0.7781011462211609
human,AB-LSTM,0.7249649167060852
human,AB-LSTM,0.6167014837265015
human,AB-LSTM,0.445683091878891
human,AB-LSTM,0.6200562119483948
human,AB-LSTM,0.5739689469337463
human,AB-LSTM,0.8516831994056702
human,AB-LSTM,0.4373655617237091
human,AB-LSTM,1.2604507207870483
human,AB-LSTM,0.7283316850662231
human,AB-LSTM,0.7893736362457275
human,AB-LSTM,0.6688151955604553
human,AB-LSTM,0.46512696146965027
human,AB-LSTM,0.6709519624710083
human,AB-LSTM,0.6049754023551941
human,AB-LSTM,0.8299633860588074
human,AB-LSTM,0.8262532353401184
human,AB-LSTM,0.543716311454773
human,AB-LSTM,0.6301950812339783
human,AB-LSTM,0.7887725234031677
human,AB-LSTM,1.0955688953399658
human,AB-LSTM,0.5322982668876648
human,AB-LSTM,1.2794517278671265
human,AB-LSTM,0.794598400592804
human,AB-LSTM,1.0618504285812378
human,AB-LSTM,0.8420549035072327
human,AB-LSTM,0.6888059973716736
human,AB-LSTM,0.5280846357345581
human,AB-LSTM,0.7982611060142517
human,AB-LSTM,1.2289302349090576
human,AB-LSTM,0.8420591354370117
human,AB-LSTM,0.5701795816421509
human,AB-LSTM,0.43738189339637756
human,AB-LSTM,0.47028863430023193
human,AB-LSTM,0.7522967457771301
human,AB-LSTM,0.9775591492652893
human,AB-LSTM,0.5419518351554871
human,AB-LSTM,0.5210927724838257
human,AB-LSTM,0.9288114309310913
human,AB-LSTM,0.7323266267776489
human,AB-LSTM,0.5816065073013306
human,AB-LSTM,0.5738721489906311
human,AB-LSTM,1.185441493988037
human,AB-LSTM,0.47013232111930847
human,AB-LSTM,0.6676867008209229
human,AB-LSTM,0.46980834007263184
human,AB-LSTM,1.336681842803955
human,AB-LSTM,0.5188484787940979
human,AB-LSTM,0.48956534266471863
human,AB-LSTM,0.7330131530761719
human,AB-LSTM,0.7338489890098572
human,AB-LSTM,0.6540055274963379
human,AB-LSTM,0.7391178607940674
human,AB-LSTM,1.4902637004852295
human,AB-LSTM,0.5353837013244629
human,AB-LSTM,0.922409176826477
human,AB-LSTM,0.6835276484489441
human,AB-LSTM,0.6165750026702881
human,AB-LSTM,1.0155428647994995
human,AB-LSTM,0.6250759959220886
human,AB-LSTM,1.3545118570327759
human,AB-LSTM,0.6237327456474304
human,AB-LSTM,0.5499657392501831
human,AB-LSTM,0.4608708322048187
human,AB-LSTM,0.7775543928146362
human,AB-LSTM,1.058546543121338
human,AB-LSTM,1.3251208066940308
human,AB-LSTM,0.47878023982048035
human,AB-LSTM,0.5047591924667358
human,AB-LSTM,1.3477702140808105
human,AB-LSTM,0.5916972160339355
human,AB-LSTM,0.6957086324691772
human,AB-LSTM,0.8128179907798767
human,AB-LSTM,0.6067389845848083
human,AB-LSTM,0.6272671818733215
human,AB-LSTM,0.4969403147697449
human,AB-LSTM,0.5116831064224243
human,AB-LSTM,0.5590746402740479
human,AB-LSTM,0.6428705453872681
human,AB-LSTM,1.2306567430496216
human,AB-LSTM,0.6640496850013733
human,AB-LSTM,0.7632166743278503
human,AB-LSTM,0.7159221172332764
human,AB-LSTM,1.0592591762542725
human,AB-LSTM,0.6529749035835266
human,AB-LSTM,0.4966597557067871
human,AB-LSTM,0.6297903656959534
human,AB-LSTM,0.9006935954093933
human,AB-LSTM,0.6818788647651672
human,AB-LSTM,1.0784862041473389
human,AB-LSTM,0.46138882637023926
human,AB-LSTM,0.6830831170082092
human,AB-LSTM,0.8526095151901245
human,AB-LSTM,0.47413450479507446
human,AB-LSTM,0.998115062713623
human,AB-LSTM,0.6124921441078186
human,AB-LSTM,0.6139323711395264
human,AB-LSTM,0.8060245513916016
human,AB-LSTM,0.7609772086143494
human,AB-LSTM,1.3069161176681519
human,AB-LSTM,0.5210096836090088
human,AB-LSTM,0.822572648525238
human,AB-LSTM,0.46642962098121643
human,AB-LSTM,0.8962715864181519
human,AB-LSTM,1.3923094272613525
human,AB-LSTM,0.5644918084144592
human,AB-LSTM,0.5841938853263855
human,AB-LSTM,0.4589725136756897
human,AB-LSTM,0.5933756232261658
human,AB-LSTM,0.5036954879760742
human,AB-LSTM,0.44813352823257446
human,AB-LSTM,0.5863994359970093
human,AB-LSTM,0.6997223496437073
human,AB-LSTM,1.046091914176941
human,AB-LSTM,0.5848342180252075
human,AB-LSTM,1.1103487014770508
human,AB-LSTM,1.104691505432129
human,AB-LSTM,0.6374755501747131
human,AB-LSTM,0.5552453398704529
human,AB-LSTM,0.6009175181388855
human,AB-LSTM,0.8968299031257629
human,AB-LSTM,0.660588800907135
human,AB-LSTM,0.46288764476776123
human,AB-LSTM,0.6301271915435791
human,AB-LSTM,0.6842253804206848
human,AB-LSTM,0.579882025718689
human,AB-LSTM,1.028814435005188
human,AB-LSTM,0.7822354435920715
human,AB-LSTM,0.8092180490493774
human,AB-LSTM,0.5517511963844299
human,AB-LSTM,0.8634083867073059
human,AB-LSTM,0.6630404591560364
human,AB-LSTM,0.6198720932006836
human,AB-LSTM,0.7749341130256653
human,AB-LSTM,0.6171701550483704
human,AB-LSTM,1.0448368787765503
human,AB-LSTM,0.6713020205497742
human,AB-LSTM,0.4841839373111725
human,AB-LSTM,0.9826610684394836
human,AB-LSTM,0.9780488014221191
human,AB-LSTM,0.9947652816772461
human,AB-LSTM,0.6214577555656433
human,AB-LSTM,0.5038806796073914
human,AB-LSTM,0.5824711322784424
human,AB-LSTM,0.9854879379272461
human,AB-LSTM,0.6794560551643372
human,AB-LSTM,0.39151400327682495
human,AB-LSTM,0.6826810836791992
human,AB-LSTM,0.763547420501709
human,AB-LSTM,1.4679505825042725
human,AB-LSTM,1.1163749694824219
human,AB-LSTM,0.8801010847091675
human,AB-LSTM,0.7978726625442505
human,AB-LSTM,0.4746619760990143
human,AB-LSTM,1.1221579313278198
human,AB-LSTM,0.9653996229171753
human,AB-LSTM,0.865522563457489
human,AB-LSTM,1.195616602897644
human,AB-LSTM,1.0804686546325684
human,AB-LSTM,0.621964693069458
human,AB-LSTM,1.3117483854293823
human,AB-LSTM,0.5741965770721436
human,AB-LSTM,0.47786206007003784
human,AB-LSTM,1.0397098064422607
human,AB-LSTM,0.5670431852340698
human,AB-LSTM,0.834519624710083
human,AB-LSTM,0.9526036381721497
human,AB-LSTM,0.49379196763038635
human,AB-LSTM,0.8040426969528198
human,AB-LSTM,0.5864561796188354
human,AB-LSTM,1.1246800422668457
human,AB-LSTM,0.6538711190223694
human,AB-LSTM,0.5952500700950623
human,AB-LSTM,0.6719835996627808
human,AB-LSTM,0.6533229351043701
human,AB-LSTM,0.5429264903068542
human,AB-LSTM,0.8218574523925781
human,AB-LSTM,0.7015501260757446
human,AB-LSTM,0.6450263261795044
human,AB-LSTM,1.446043610572815
human,AB-LSTM,1.4410480260849
human,AB-LSTM,0.5282724499702454
human,AB-LSTM,0.5768647789955139
human,AB-LSTM,2.1086912155151367
human,AB-LSTM,0.5909224152565002
human,AB-LSTM,0.49029478430747986
human,AB-LSTM,0.5671627521514893
human,AB-LSTM,0.5143909454345703
human,AB-LSTM,0.4899713397026062
human,AB-LSTM,0.5874477028846741
human,AB-LSTM,0.5994350910186768
human,AB-LSTM,0.5786153078079224
human,AB-LSTM,0.9677016139030457
human,AB-LSTM,0.6710171103477478
human,AB-LSTM,0.608591616153717
human,AB-LSTM,1.4003996849060059
human,AB-LSTM,0.5909844040870667
human,AB-LSTM,0.4111066460609436
human,AB-LSTM,0.9046497344970703
human,AB-LSTM,0.6029500365257263
human,AB-LSTM,1.1591978073120117
human,AB-LSTM,0.4308633804321289
human,AB-LSTM,0.6774381399154663
human,AB-LSTM,0.5429942607879639
human,AB-LSTM,1.3946293592453003
human,AB-LSTM,0.7308560013771057
human,AB-LSTM,0.7151402235031128
human,AB-LSTM,0.47851574420928955
human,AB-LSTM,0.872543215751648
human,AB-LSTM,1.2570254802703857
human,AB-LSTM,0.6980022192001343
human,AB-LSTM,0.9755748510360718
human,AB-LSTM,0.9095549583435059
human,AB-LSTM,0.5359123349189758
human,AB-LSTM,1.0164598226547241
human,AB-LSTM,1.5031403303146362
human,AB-LSTM,1.299026370048523
human,AB-LSTM,0.9062458872795105
human,AB-LSTM,0.8645577430725098
human,AB-LSTM,0.5091449022293091
human,AB-LSTM,1.0047487020492554
human,AB-LSTM,0.5510079264640808
human,AB-LSTM,0.4788353741168976
human,AB-LSTM,0.7258087992668152
human,AB-LSTM,1.0116467475891113
human,AB-LSTM,0.47254830598831177
human,AB-LSTM,1.1670777797698975
human,AB-LSTM,0.815567135810852
human,AB-LSTM,0.6806353330612183
human,AB-LSTM,0.5103733539581299
human,AB-LSTM,0.6452091336250305
human,AB-LSTM,1.1829168796539307
human,AB-LSTM,0.8895767331123352
human,AB-LSTM,0.6280064582824707
human,AB-LSTM,0.6727628707885742
human,AB-LSTM,0.642673909664154
human,AB-LSTM,0.533852219581604
human,AB-LSTM,0.5279614925384521
human,AB-LSTM,0.6901796460151672
human,AB-LSTM,0.4563009738922119
human,AB-LSTM,0.6302346587181091
human,AB-LSTM,0.509239912033081
human,AB-LSTM,0.7860457897186279
human,AB-LSTM,0.7544951438903809
human,AB-LSTM,0.6180335283279419
human,AB-LSTM,1.1256376504898071
human,AB-LSTM,0.5313892364501953
human,AB-LSTM,0.45742857456207275
human,AB-LSTM,0.6276187896728516
human,AB-LSTM,0.6206789612770081
human,AB-LSTM,0.9077596068382263
human,AB-LSTM,0.5486848950386047
human,AB-LSTM,0.7547104358673096
human,AB-LSTM,0.39723628759384155
human,AB-LSTM,1.395809531211853
human,AB-LSTM,1.3435226678848267
human,AB-LSTM,0.6678661704063416
human,AB-LSTM,0.5869178771972656
human,AB-LSTM,0.8988199830055237
human,AB-LSTM,0.5585044026374817
human,AB-LSTM,0.7993430495262146
human,AB-LSTM,0.5426068305969238
human,AB-LSTM,0.924725353717804
human,AB-LSTM,0.6906579732894897
human,AB-LSTM,0.6572148203849792
human,AB-LSTM,1.2110596895217896
human,AB-LSTM,0.7739675641059875
human,AB-LSTM,0.941095769405365
human,AB-LSTM,0.41184312105178833
human,AB-LSTM,0.7611361145973206
human,AB-LSTM,0.9141199588775635
human,AB-LSTM,0.6292955875396729
human,AB-LSTM,0.9108740091323853
human,AB-LSTM,0.665144145488739
human,AB-LSTM,0.5664645433425903
human,AB-LSTM,0.5762850642204285
human,AB-LSTM,0.5895741581916809
human,AB-LSTM,1.2756736278533936
human,AB-LSTM,1.3341108560562134
human,AB-LSTM,1.0668277740478516
human,AB-LSTM,0.9559960961341858
human,AB-LSTM,1.4941904544830322
human,AB-LSTM,0.5357715487480164
human,AB-LSTM,0.5640338063240051
human,AB-LSTM,0.7949932217597961
human,AB-LSTM,0.5258204340934753
human,AB-LSTM,0.5052394866943359
human,AB-LSTM,0.6108687520027161
human,AB-LSTM,0.845041036605835
human,AB-LSTM,0.47495633363723755
human,AB-LSTM,1.0257648229599
human,AB-LSTM,0.4412679672241211
human,AB-LSTM,0.5495502948760986
human,AB-LSTM,1.177304983139038
human,AB-LSTM,0.5122242569923401
human,AB-LSTM,0.46730634570121765
human,AB-LSTM,0.993316650390625
human,AB-LSTM,0.704099178314209
human,AB-LSTM,1.2945057153701782
human,AB-LSTM,0.5321857929229736
human,AB-LSTM,1.0389233827590942
human,AB-LSTM,0.9589255452156067
human,AB-LSTM,0.5211369395256042
human,AB-LSTM,1.0926238298416138
human,AB-LSTM,0.6149234771728516
human,AB-LSTM,0.44116705656051636
human,AB-LSTM,0.6064409017562866
human,AB-LSTM,0.7790213227272034
human,AB-LSTM,0.6630839705467224
human,AB-LSTM,0.4570803940296173
human,AB-LSTM,0.6739886999130249
human,AB-LSTM,0.7320166230201721
human,AB-LSTM,0.5467245578765869
human,AB-LSTM,0.889112114906311
human,AB-LSTM,0.9512612819671631
human,AB-LSTM,0.7976184487342834
human,AB-LSTM,0.5999767780303955
human,AB-LSTM,1.163787603378296
human,AB-LSTM,0.6329259872436523
human,AB-LSTM,0.43380847573280334
human,AB-LSTM,0.5897229313850403
human,AB-LSTM,0.5312162041664124
human,AB-LSTM,0.8224815130233765
human,AB-LSTM,0.9628336429595947
human,AB-LSTM,0.5882992148399353
human,AB-LSTM,0.7633829116821289
human,AB-LSTM,0.5315394997596741
human,AB-LSTM,0.7852228283882141
human,AB-LSTM,0.6629455089569092
human,AB-LSTM,1.290554165840149
human,AB-LSTM,0.7824371457099915
human,AB-LSTM,0.7231366038322449
human,AB-LSTM,0.8500823974609375
human,AB-LSTM,0.9684928059577942
human,AB-LSTM,0.8581247329711914
human,AB-LSTM,0.5754292607307434
human,AB-LSTM,1.286712884902954
human,AB-LSTM,0.863682210445404
human,AB-LSTM,0.6425361037254333
human,AB-LSTM,0.45784619450569153
human,AB-LSTM,1.2486051321029663
human,AB-LSTM,0.7728758454322815
human,AB-LSTM,1.1456377506256104
human,AB-LSTM,0.8447547554969788
human,AB-LSTM,0.9409341216087341
human,AB-LSTM,0.6762291789054871
human,AB-LSTM,0.7561736702919006
human,AB-LSTM,0.5596283078193665
human,AB-LSTM,0.43342578411102295
human,AB-LSTM,0.6053493022918701
human,AB-LSTM,0.5645624399185181
human,AB-LSTM,0.5952579975128174
human,AB-LSTM,0.5517594814300537
human,AB-LSTM,0.45148536562919617
human,AB-LSTM,0.7738940119743347
human,AB-LSTM,0.6076645255088806
human,AB-LSTM,0.8731088638305664
human,AB-LSTM,0.509905993938446
human,AB-LSTM,0.4279234707355499
human,AB-LSTM,1.129535436630249
human,AB-LSTM,0.5036491751670837
human,AB-LSTM,0.4211280047893524
human,AB-LSTM,0.6275288462638855
human,AB-LSTM,1.0293196439743042
human,AB-LSTM,0.4704369306564331
human,AB-LSTM,0.7009403109550476
human,AB-LSTM,0.6934202909469604
human,AB-LSTM,0.8795603513717651
human,AB-LSTM,0.6095394492149353
human,AB-LSTM,0.5764258503913879
human,AB-LSTM,0.6312646865844727
human,AB-LSTM,0.6371793150901794
human,AB-LSTM,0.721816897392273
human,AB-LSTM,0.4077557623386383
human,AB-LSTM,0.7722010016441345
human,AB-LSTM,1.4337643384933472
human,AB-LSTM,0.510546088218689
human,AB-LSTM,1.153511643409729
human,AB-LSTM,0.7133879661560059
human,AB-LSTM,0.5661484003067017
human,AB-LSTM,0.47431668639183044
human,AB-LSTM,0.8100966811180115
human,AB-LSTM,0.4682837128639221
human,AB-LSTM,0.4725128412246704
human,AB-LSTM,0.8421894311904907
human,AB-LSTM,0.8751688599586487
human,AB-LSTM,0.6331160664558411
human,AB-LSTM,1.2584600448608398
human,AB-LSTM,1.0361536741256714
human,AB-LSTM,0.6322323679924011
human,AB-LSTM,0.46481770277023315
human,AB-LSTM,0.4823389947414398
human,AB-LSTM,0.6117724776268005
human,AB-LSTM,0.44244247674942017
human,AB-LSTM,0.5023248791694641
human,AB-LSTM,0.5449833869934082
human,AB-LSTM,0.5278500914573669
human,AB-LSTM,0.6498430371284485
human,AB-LSTM,0.708712100982666
human,AB-LSTM,0.5152288675308228
human,AB-LSTM,0.5081773996353149
human,AB-LSTM,0.8717237710952759
human,AB-LSTM,0.6565894484519958
human,AB-LSTM,1.118735432624817
human,AB-LSTM,0.6350318789482117
human,AB-LSTM,0.49268272519111633
human,AB-LSTM,0.7565838098526001
human,AB-LSTM,0.9599044322967529
human,AB-LSTM,1.087283968925476
human,AB-LSTM,0.778177797794342
human,AB-LSTM,0.7970598936080933
human,AB-LSTM,0.8780912756919861
human,AB-LSTM,0.7801072001457214
human,AB-LSTM,0.6809908151626587
human,AB-LSTM,0.5588880777359009
human,AB-LSTM,0.8036899566650391
human,AB-LSTM,0.4968459904193878
human,AB-LSTM,0.4507591724395752
human,AB-LSTM,0.7090442776679993
human,AB-LSTM,0.648425817489624
human,AB-LSTM,1.3485511541366577
human,AB-LSTM,1.1213867664337158
human,AB-LSTM,0.6847474575042725
human,AB-LSTM,0.7840749025344849
human,AB-LSTM,1.5086537599563599
human,AB-LSTM,1.1031906604766846
human,AB-LSTM,0.7990986704826355
human,AB-LSTM,0.5857213735580444
human,AB-LSTM,0.4768078327178955
human,AB-LSTM,0.8251953125
human,AB-LSTM,0.47026577591896057
human,AB-LSTM,0.649085283279419
human,AB-LSTM,0.8135936260223389
human,AB-LSTM,0.6360793709754944
human,AB-LSTM,0.6170130968093872
human,AB-LSTM,0.7230824828147888
human,AB-LSTM,1.193009614944458
human,AB-LSTM,1.3155092000961304
human,AB-LSTM,0.5084381103515625
human,AB-LSTM,0.7320736050605774
human,AB-LSTM,0.749481737613678
human,AB-LSTM,0.7370355129241943
human,AB-LSTM,0.40170374512672424
human,AB-LSTM,0.6459823250770569
human,AB-LSTM,0.9555448889732361
human,AB-LSTM,1.0733742713928223
human,AB-LSTM,0.6225823760032654
human,AB-LSTM,0.859435498714447
human,AB-LSTM,0.7825915813446045
human,AB-LSTM,0.5484959483146667
human,AB-LSTM,0.45432770252227783
human,AB-LSTM,0.47515669465065
human,AB-LSTM,0.8854362964630127
human,AB-LSTM,0.9185038805007935
human,AB-LSTM,1.0307433605194092
human,AB-LSTM,0.8555851578712463
human,AB-LSTM,0.772131085395813
human,AB-LSTM,0.7625038027763367
human,AB-LSTM,1.349358320236206
human,AB-LSTM,0.8676427006721497
human,AB-LSTM,0.7598573565483093
human,AB-LSTM,0.38854262232780457
human,AB-LSTM,1.3167214393615723
human,AB-LSTM,0.5940605998039246
human,AB-LSTM,0.6428869366645813
human,AB-LSTM,1.0369915962219238
human,AB-LSTM,0.6298680305480957
human,AB-LSTM,0.9041295647621155
human,AB-LSTM,0.8566119074821472
human,AB-LSTM,0.6652301549911499
human,AB-LSTM,0.8387085795402527
human,AB-LSTM,0.5832703709602356
human,AB-LSTM,0.9652163982391357
human,AB-LSTM,0.6687558889389038
human,AB-LSTM,1.0180569887161255
human,AB-LSTM,1.5458588600158691
human,AB-LSTM,0.7051422595977783
human,AB-LSTM,0.5125582814216614
human,AB-LSTM,0.6297125816345215
human,AB-LSTM,0.8845432996749878
human,AB-LSTM,0.49112874269485474
human,AB-LSTM,0.7013863921165466
human,AB-LSTM,0.5765781998634338
human,AB-LSTM,0.5157628655433655
human,AB-LSTM,0.6597371101379395
human,AB-LSTM,0.6301348209381104
human,AB-LSTM,1.361264705657959
human,AB-LSTM,0.5705920457839966
human,AB-LSTM,0.6285912394523621
human,AB-LSTM,0.8518707752227783
human,AB-LSTM,1.120315432548523
human,AB-LSTM,0.5239513516426086
human,AB-LSTM,1.4468255043029785
